player_id,display_name,season,age,position,college_name,draft_year,draft_round,height,weight,games,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,rushing_fumbles,receptions,targets,receiving_yards,receiving_tds,receiving_epa,fantasy_points,fantasy_points_ppr
00-0000210,James Allen,2000,25,RB,Oklahoma,,,70.0,215.0,16,286,1106.0,2,56.0,-40.359270081940984,5.0,39,60,291.0,1,-11.584554600663528,149.70000000000002,188.70000000000002
00-0000210,James Allen,2001,26,RB,Oklahoma,,,70.0,215.0,16,135,469.0,1,26.0,-12.313432965466074,1.0,30,42,203.0,1,-1.915430411437514,79.2,109.2
00-0000210,James Allen,2002,27,RB,Oklahoma,,,70.0,215.0,16,155,519.0,0,20.0,-35.27355111699415,1.0,47,57,302.0,0,-7.472204928325292,86.30000000000001,133.3
00-0000232,Terry Allen,2001,33,RB,Clemson,1990.0,9.0,71.0,208.0,11,168,658.0,3,32.0,-17.96830901919822,1.0,17,20,68.0,0,-3.4285033569321968,88.6,105.6
00-0000279,Kimble Anders,2000,34,RB,Houston,,,71.0,218.0,11,75,329.0,2,14.0,-10.427899975407035,1.0,15,19,76.0,0,-1.720183442812413,50.50000000000001,65.5
00-0000316,Jamal Anderson,2000,28,RB,Utah; Moorpark College,1994.0,7.0,71.0,237.0,16,280,1013.0,6,53.0,-47.46776982113748,6.0,41,56,375.0,0,-7.137547220779095,168.8,209.8
00-0000316,Jamal Anderson,2001,29,RB,Utah; Moorpark College,1994.0,7.0,71.0,237.0,3,55,190.0,1,8.0,-10.318041907510473,1.0,3,4,111.0,1,7.392876459984109,40.1,43.1
00-0000534,Darnell Autry,2000,24,RB,Northwestern,1997.0,4.0,70.0,210.0,11,110,324.0,3,16.0,-17.163757359941133,2.0,24,37,275.0,1,8.917144395818468,81.9,105.9
00-0000745,Tiki Barber,2000,25,RB,Virginia,1997.0,2.0,70.0,205.0,16,212,1007.0,8,38.0,-20.370449432949222,5.0,69,92,701.0,1,18.844188418331743,218.8,287.8
00-0000745,Tiki Barber,2001,26,RB,Virginia,1997.0,2.0,70.0,205.0,14,166,865.0,4,40.0,8.25984092860017,3.0,72,98,577.0,0,9.137257988657698,168.20000000000002,240.20000000000002
00-0000745,Tiki Barber,2002,27,RB,Virginia,1997.0,2.0,70.0,205.0,16,304,1387.0,11,67.0,-36.867407483716676,5.0,69,95,597.0,0,-3.903528479132433,252.4,321.4
00-0000745,Tiki Barber,2003,28,RB,Virginia,1997.0,2.0,70.0,205.0,16,278,1215.0,2,66.0,-36.568614779016116,6.0,69,69,461.0,1,18.725704535206788,175.60000000000002,244.6
00-0000745,Tiki Barber,2004,29,RB,Virginia,1997.0,2.0,70.0,205.0,16,322,1518.0,13,77.0,-1.2163518727413747,5.0,52,52,578.0,2,37.658464225478525,295.6,347.6
00-0000745,Tiki Barber,2005,30,RB,Virginia,1997.0,2.0,70.0,205.0,16,357,1860.0,9,72.0,9.289182902730705,1.0,54,54,530.0,2,43.34500660246704,305.0,359.0
00-0000745,Tiki Barber,2006,31,RB,Virginia,1997.0,2.0,70.0,205.0,16,327,1662.0,5,78.0,10.52476803428159,3.0,58,62,465.0,0,19.65587908791289,240.7,298.7
00-0001098,Brandon Bennett,2000,27,RB,South Carolina,,,71.0,220.0,15,89,322.0,3,17.0,-19.24357069233919,1.0,19,29,168.0,0,-2.892639698809944,65.0,84.0
00-0001098,Brandon Bennett,2001,28,RB,South Carolina,,,71.0,220.0,15,50,232.0,0,15.0,0.6099940632120706,1.0,20,26,150.0,0,2.4424955548602156,38.2,58.2
00-0001098,Brandon Bennett,2003,30,RB,South Carolina,,,71.0,220.0,14,56,173.0,0,11.0,-14.808068378073605,1.0,25,25,176.0,1,5.997735815853045,38.900000000000006,63.9
00-0001215,Jerome Bettis,2000,28,RB,Notre Dame,1993.0,1.0,71.0,255.0,16,352,1302.0,8,70.0,-8.355010060368095,1.0,13,19,97.0,0,3.5038373533752747,185.9,198.9
00-0001215,Jerome Bettis,2001,29,RB,Notre Dame,1993.0,1.0,71.0,255.0,11,225,1072.0,4,46.0,-5.57735079709324,3.0,8,10,48.0,0,1.0230617294437252,141.28,149.28
00-0001215,Jerome Bettis,2002,30,RB,Notre Dame,1993.0,1.0,71.0,255.0,12,187,666.0,9,42.0,-4.587532212251716,1.0,7,9,57.0,0,2.7800319837406278,124.30000000000001,131.3
00-0001215,Jerome Bettis,2003,31,RB,Notre Dame,1993.0,1.0,71.0,255.0,16,246,811.0,7,43.0,-31.555709337124632,4.0,13,13,86.0,0,5.46842167142313,125.7,138.70000000000002
00-0001215,Jerome Bettis,2004,32,RB,Notre Dame,1993.0,1.0,71.0,255.0,14,250,941.0,13,50.0,-4.51607784986662,1.0,6,6,46.0,0,2.087503357848618,181.10000000000002,187.10000000000002
00-0001215,Jerome Bettis,2005,33,RB,Notre Dame,1993.0,1.0,71.0,255.0,12,110,368.0,9,30.0,4.626812740197628,0.0,4,4,40.0,0,3.3992817635880783,94.80000000000001,98.80000000000001
00-0001224,Tim Biakabutuka,2000,26,RB,Michigan,1996.0,1.0,72.0,215.0,12,171,635.0,2,29.0,-18.41155248414725,1.0,34,57,341.0,2,2.160077464073406,115.60000000000001,149.6
00-0001224,Tim Biakabutuka,2001,27,RB,Michigan,1996.0,1.0,72.0,215.0,5,53,230.0,1,9.0,-6.1305918632715475,1.0,12,17,121.0,0,-5.041434929706156,39.1,51.1
00-0002159,Shawn Bryson,2000,24,RB,Tennessee,1999.0,3.0,73.0,230.0,15,154,589.0,0,30.0,-25.856033006013668,0.0,30,43,222.0,2,-3.2333444201744834,95.10000000000001,125.1
00-0002159,Shawn Bryson,2001,25,RB,Tennessee,1999.0,3.0,73.0,230.0,8,80,341.0,2,9.0,-9.328023215583663,0.0,9,11,59.0,0,-0.0169160352088511,52.0,61.0
00-0002159,Shawn Bryson,2003,27,RB,Tennessee,1999.0,3.0,73.0,230.0,16,158,606.0,3,31.0,-15.549618616665127,2.0,54,54,340.0,0,-1.5981533351755224,112.60000000000001,166.6
00-0002159,Shawn Bryson,2004,28,RB,Tennessee,1999.0,3.0,73.0,230.0,16,50,264.0,0,15.0,2.3347385636589024,0.0,44,44,322.0,0,4.296338563676302,56.6,100.6
00-0002159,Shawn Bryson,2005,29,RB,Tennessee,1999.0,3.0,73.0,230.0,16,64,306.0,1,12.0,-3.889059567595998,0.0,37,37,284.0,0,7.6871937917720246,63.00000000000001,100.0
00-0002743,Ki-Jana Carter,2001,28,RB,Penn State,1995.0,1.0,70.0,226.0,13,63,308.0,3,18.0,6.516221914636448,0.0,13,21,83.0,0,-9.803595925398255,57.1,70.10000000000001
00-0003663,Zack Crockett,2001,29,RB,Florida State; Hinds CC,1995.0,3.0,74.0,240.0,14,57,145.0,6,26.0,3.4229314879774777,1.0,2,3,10.0,0,-0.34095424809493124,49.5,51.5
00-0003663,Zack Crockett,2005,33,RB,Florida State; Hinds CC,1995.0,3.0,74.0,240.0,15,60,208.0,1,12.0,-10.587253384350333,0.0,13,13,111.0,0,5.517316040059086,37.900000000000006,50.900000000000006
00-0004052,Stephen Davis,2000,26,RB,Auburn,1996.0,4.0,72.0,230.0,15,324,1292.0,11,70.0,-31.14513679668951,3.0,33,49,313.0,0,1.4647981245652772,218.50000000000003,251.50000000000003
00-0004052,Stephen Davis,2001,27,RB,Auburn,1996.0,4.0,72.0,230.0,16,356,1432.0,5,74.0,-29.115398526339995,6.0,28,37,205.0,0,-0.03476654894609332,189.70000000000002,217.70000000000002
00-0004052,Stephen Davis,2002,28,RB,Auburn,1996.0,4.0,72.0,230.0,12,207,820.0,7,47.0,-12.761147462986534,4.0,23,33,142.0,1,-0.7008655649260618,136.2,159.2
00-0004052,Stephen Davis,2003,29,RB,Auburn,1996.0,4.0,72.0,230.0,14,318,1444.0,8,69.0,-11.65840728715799,3.0,14,14,159.0,0,11.786475704080658,202.3,216.3
00-0004052,Stephen Davis,2005,31,RB,Auburn,1996.0,4.0,72.0,230.0,13,179,546.0,12,31.0,-20.657126628248644,2.0,5,5,45.0,0,3.269218493893277,131.1,136.1
00-0004054,Terrell Davis,2000,28,RB,Georgia; California State - Long Beach,1995.0,6.0,71.0,210.0,5,75,275.0,2,14.0,-1.1804758707479182,1.0,2,2,4.0,0,-0.6995598445646465,39.900000000000006,41.900000000000006
00-0004054,Terrell Davis,2001,29,RB,Georgia; California State - Long Beach,1995.0,6.0,71.0,210.0,8,167,701.0,0,39.0,-7.334186672247792,2.0,12,21,69.0,0,-14.471192685838112,77.0,89.0
00-0004304,Corey Dillon,2000,26,RB,Washington; Dixie College (UT); Garden City CC,1997.0,2.0,73.0,225.0,16,302,1360.0,7,64.0,-22.748569590075416,4.0,18,26,158.0,0,3.008702061022632,187.8,205.8
00-0004304,Corey Dillon,2001,27,RB,Washington; Dixie College (UT); Garden City CC,1997.0,2.0,73.0,225.0,16,340,1315.0,10,69.0,-33.91634131779253,5.0,34,61,228.0,3,-4.565803084972375,224.3,258.3
00-0004304,Corey Dillon,2002,28,RB,Washington; Dixie College (UT); Garden City CC,1997.0,2.0,73.0,225.0,16,314,1311.0,7,69.0,-8.420695156069945,5.0,43,61,298.0,0,-21.439814123926926,198.9,241.9
00-0004304,Corey Dillon,2003,29,RB,Washington; Dixie College (UT); Garden City CC,1997.0,2.0,73.0,225.0,13,138,541.0,2,24.0,-9.097802587930346,0.0,11,11,71.0,0,2.774508384114597,73.2,84.2
00-0004304,Corey Dillon,2004,30,RB,Washington; Dixie College (UT); Garden City CC,1997.0,2.0,73.0,225.0,15,345,1635.0,12,81.0,10.140763797265139,4.0,15,15,103.0,1,-0.12877195986220613,245.8,260.8
00-0004304,Corey Dillon,2005,31,RB,Washington; Dixie College (UT); Garden City CC,1997.0,2.0,73.0,225.0,11,209,733.0,12,49.0,-11.524547870707465,1.0,22,22,181.0,1,10.03595483553363,167.4,189.4
00-0004304,Corey Dillon,2006,32,RB,Washington; Dixie College (UT); Garden City CC,1997.0,2.0,73.0,225.0,16,199,812.0,13,48.0,2.8745552344758067,2.0,15,15,147.0,0,7.2419211638043635,169.9,184.9
00-0004640,Warrick Dunn,2000,25,RB,Florida State,1997.0,1.0,69.0,187.0,16,242,1097.0,8,40.0,-3.952370837018372,1.0,44,67,422.0,1,8.482358527682063,203.9,247.9
00-0004640,Warrick Dunn,2001,26,RB,Florida State,1997.0,1.0,69.0,187.0,13,158,447.0,3,20.0,-42.26506760500498,2.0,68,97,557.0,3,2.1714921206283018,132.4,200.4
00-0004640,Warrick Dunn,2002,27,RB,Florida State,1997.0,1.0,69.0,187.0,15,230,927.0,7,39.0,-20.301313177253512,3.0,50,65,377.0,2,3.6694233632956097,178.4,228.4
00-0004640,Warrick Dunn,2003,28,RB,Florida State,1997.0,1.0,69.0,187.0,11,125,672.0,3,27.0,8.593103263720561,1.0,37,37,336.0,2,6.665529345732505,128.8,165.8
00-0004640,Warrick Dunn,2004,29,RB,Florida State,1997.0,1.0,69.0,187.0,16,265,1106.0,9,46.0,-12.833941055289163,3.0,29,29,293.0,0,13.242480822501667,189.9,218.9
00-0004640,Warrick Dunn,2005,30,RB,Florida State,1997.0,1.0,69.0,187.0,16,280,1416.0,3,65.0,11.756241272071474,1.0,29,29,220.0,1,6.142358565353788,185.60000000000002,214.60000000000002
00-0004640,Warrick Dunn,2006,31,RB,Florida State,1997.0,1.0,69.0,187.0,16,286,1140.0,4,48.0,-34.0469816875095,1.0,22,22,170.0,1,6.637837487126177,161.0,183.0
00-0004640,Warrick Dunn,2007,32,RB,Florida State,1997.0,1.0,69.0,187.0,16,228,718.0,4,34.0,-56.69931464777423,2.0,37,37,238.0,0,0.3549413359725051,115.60000000000001,152.6
00-0004640,Warrick Dunn,2008,33,RB,Florida State,1997.0,1.0,69.0,187.0,15,186,786.0,2,31.0,-25.731599671983744,0.0,47,47,330.0,0,10.419201856624817,123.60000000000001,170.60000000000002
00-0005091,Kevin Faulk,2000,24,RB,LSU,1999.0,2.0,68.0,202.0,15,164,570.0,4,32.0,-28.820735016115194,4.0,51,68,465.0,1,-6.90401011205922,127.5,178.5
00-0005091,Kevin Faulk,2002,26,RB,LSU,1999.0,2.0,68.0,202.0,15,52,271.0,2,8.0,5.030305880311255,0.0,37,53,379.0,3,7.459433916308212,105.0,142.0
00-0005091,Kevin Faulk,2003,27,RB,LSU,1999.0,2.0,68.0,202.0,15,178,638.0,0,28.0,-33.428609878621955,3.0,48,48,440.0,0,23.363396551681294,99.80000000000001,147.8
00-0005091,Kevin Faulk,2004,28,RB,LSU,1999.0,2.0,68.0,202.0,11,54,255.0,2,14.0,5.7251206584745695,0.0,26,26,248.0,1,10.512998708092573,66.3,92.3
00-0005091,Kevin Faulk,2005,29,RB,LSU,1999.0,2.0,68.0,202.0,8,51,144.0,0,5.0,-16.375346775373487,1.0,29,29,260.0,0,10.643483974523267,36.4,65.4
00-0005091,Kevin Faulk,2007,31,RB,LSU,1999.0,2.0,68.0,202.0,16,63,268.0,0,15.0,-2.1930932013783604,0.0,47,47,383.0,1,24.9905702722334,71.10000000000001,118.10000000000001
00-0005091,Kevin Faulk,2008,32,RB,LSU,1999.0,2.0,68.0,202.0,15,83,507.0,3,24.0,17.207652404858262,0.0,58,58,486.0,3,30.271703608878077,135.22,193.22
00-0005091,Kevin Faulk,2009,33,RB,LSU,1999.0,2.0,68.0,202.0,15,62,335.0,2,18.0,3.840625631042222,0.0,37,53,301.0,1,2.1308122082564642,81.60000000000001,118.60000000000001
00-0005092,Marshall Faulk,2000,27,RB,San Diego State,1994.0,1.0,70.0,211.0,14,249,1341.0,18,78.0,43.827825204225746,0.0,79,111,804.0,8,29.620883983418267,374.5,453.5
00-0005092,Marshall Faulk,2001,28,RB,San Diego State,1994.0,1.0,70.0,211.0,14,260,1382.0,12,70.0,21.452863334766434,2.0,83,104,765.0,9,35.03548892745465,336.70000000000005,419.70000000000005
00-0005092,Marshall Faulk,2002,29,RB,San Diego State,1994.0,1.0,70.0,211.0,14,212,953.0,8,51.0,-5.853349750498618,2.0,80,102,537.0,2,-5.550807550508894,203.0,283.0
00-0005092,Marshall Faulk,2003,30,RB,San Diego State,1994.0,1.0,70.0,211.0,11,209,818.0,10,49.0,-13.148501363013345,0.0,45,45,290.0,1,5.248483165287569,176.79999999999998,221.8
00-0005092,Marshall Faulk,2004,31,RB,San Diego State,1994.0,1.0,70.0,211.0,14,195,774.0,3,45.0,-16.579223603509593,1.0,50,50,310.0,1,4.104804355883971,134.4,184.4
00-0005092,Marshall Faulk,2005,32,RB,San Diego State,1994.0,1.0,70.0,211.0,15,65,292.0,0,15.0,-11.002404005334126,2.0,44,44,291.0,1,10.391892839040846,64.30000000000001,108.3
00-0005110,Jermaine Fazande,2000,25,RB,Oklahoma,1999.0,2.0,74.0,255.0,11,119,368.0,2,21.0,-18.773880151817572,1.0,16,18,104.0,0,-2.295151992042208,57.2,73.2
00-0005324,Terrell Fletcher,2000,27,RB,Wisconsin,1995.0,2.0,68.0,196.0,15,113,371.0,3,19.0,-21.480392699770164,2.0,39,61,260.0,1,-2.2590970290826062,83.10000000000001,122.1
00-0005620,Chris Fuamatu-Ma'afala,2001,24,RB,Utah,1998.0,6.0,72.0,252.0,13,120,453.0,3,27.0,-6.604759409738436,0.0,16,20,127.0,1,-0.9380597926668783,82.0,98.0
00-0005779,Charlie Garner,2000,28,RB,Tennessee; Scottsdale CC,1994.0,2.0,70.0,190.0,16,252,1115.0,7,53.0,-15.415283430076034,4.0,67,92,642.0,3,21.30821281349887,229.70000000000002,296.7
00-0005779,Charlie Garner,2001,29,RB,Tennessee; Scottsdale CC,1994.0,2.0,70.0,190.0,16,211,839.0,1,31.0,-21.072148198129167,2.0,72,91,578.0,2,14.365499962792626,155.70000000000002,227.70000000000002
00-0005779,Charlie Garner,2002,30,RB,Tennessee; Scottsdale CC,1994.0,2.0,70.0,190.0,16,182,962.0,7,47.0,24.034387516302132,0.0,91,111,941.0,4,53.46476447245625,256.3,347.3
00-0005779,Charlie Garner,2003,31,RB,Tennessee; Scottsdale CC,1994.0,2.0,70.0,190.0,14,120,553.0,3,27.0,-0.08102679427764592,1.0,48,48,386.0,1,12.211225846989812,117.9,165.9
00-0005816,Olandis Gary,2001,26,RB,Georgia; Marshall,1999.0,4.0,71.0,218.0,8,57,228.0,1,12.0,3.1962161135161296,0.0,4,5,29.0,0,1.084014451191317,31.700000000000003,35.7
00-0005816,Olandis Gary,2003,28,RB,Georgia; Marshall,1999.0,4.0,71.0,218.0,13,113,384.0,2,19.0,-20.649617956398288,1.0,13,13,69.0,0,4.2635823300806805,57.3,70.3
00-0005883,Eddie George,2000,27,RB,Ohio State,1996.0,1.0,75.0,235.0,16,398,1455.0,14,76.0,-30.474048689974705,5.0,48,63,429.0,2,12.006116425024828,278.4,326.4
00-0005883,Eddie George,2001,28,RB,Ohio State,1996.0,1.0,75.0,235.0,16,315,939.0,5,38.0,-72.94609272528726,8.0,37,50,279.0,0,0.19248366906069503,139.8,176.8
00-0005883,Eddie George,2002,29,RB,Ohio State,1996.0,1.0,75.0,235.0,16,343,1165.0,12,61.0,-26.260239649861912,1.0,36,46,255.0,2,8.953334488352994,226.0,262.0
00-0005883,Eddie George,2003,30,RB,Ohio State,1996.0,1.0,75.0,235.0,16,312,1031.0,5,52.0,-43.52057939257945,0.0,22,22,163.0,0,7.27312553604282,149.4,171.4
00-0005883,Eddie George,2004,31,RB,Ohio State,1996.0,1.0,75.0,235.0,13,132,432.0,4,27.0,-17.221236509736627,2.0,9,9,83.0,0,-0.011800233973190188,73.5,82.5
00-0006305,Ahman Green,2000,23,RB,Nebraska,1998.0,3.0,72.0,218.0,16,262,1170.0,10,61.0,7.27616492712462,3.0,72,98,542.0,3,-1.7767864035657732,241.20000000000002,313.2
00-0006305,Ahman Green,2001,24,RB,Nebraska,1998.0,3.0,72.0,218.0,16,304,1387.0,9,57.0,-15.698646292670267,5.0,62,82,594.0,2,10.202293207487715,256.1,318.1
00-0006305,Ahman Green,2002,25,RB,Nebraska,1998.0,3.0,72.0,218.0,14,286,1240.0,7,54.0,-19.151934997373296,3.0,57,74,393.0,2,5.7067835058414005,211.3,268.3
00-0006305,Ahman Green,2003,26,RB,Nebraska,1998.0,3.0,72.0,218.0,16,355,1883.0,15,96.0,19.3859346063554,7.0,50,50,367.0,5,22.95812673423199,335.0,385.0
00-0006305,Ahman Green,2004,27,RB,Nebraska,1998.0,3.0,72.0,218.0,15,259,1163.0,7,56.0,-13.712952744379674,6.0,40,40,275.0,1,10.867625501246094,188.6,228.6
00-0006305,Ahman Green,2005,28,RB,Nebraska,1998.0,3.0,72.0,218.0,5,77,255.0,0,11.0,-10.25587251414173,1.0,19,19,147.0,0,4.424327722430462,40.2,59.2
00-0006305,Ahman Green,2006,29,RB,Nebraska,1998.0,3.0,72.0,218.0,14,266,1059.0,5,55.0,-19.65531873855045,2.0,47,47,380.0,1,15.075031585735626,175.9,222.9
00-0006305,Ahman Green,2007,30,RB,Nebraska,1998.0,3.0,72.0,218.0,6,70,260.0,2,17.0,-4.343513795248585,0.0,14,14,123.0,0,2.5522414911221065,50.300000000000004,64.30000000000001
00-0006305,Ahman Green,2008,31,RB,Nebraska,1998.0,3.0,72.0,218.0,8,74,294.0,3,23.0,4.96162012049442,0.0,11,11,32.0,0,-3.10926614551352,50.6,61.6
00-0007180,Garrison Hearst,2001,30,RB,Georgia,1993.0,1.0,71.0,215.0,16,252,1206.0,4,53.0,17.3569445467572,0.0,41,55,347.0,1,0.47544154940195815,183.3,224.3
00-0007180,Garrison Hearst,2002,31,RB,Georgia,1993.0,1.0,71.0,215.0,16,215,972.0,8,53.0,2.9840446625241803,3.0,48,69,317.0,1,-11.147681591764565,178.9,226.9
00-0007180,Garrison Hearst,2003,32,RB,Georgia,1993.0,1.0,71.0,215.0,12,178,768.0,3,38.0,-14.574926078551291,2.0,25,25,211.0,1,13.408847539586592,117.9,142.9
00-0007389,Skip Hicks,2001,27,RB,UCLA,1998.0,3.0,72.0,230.0,9,56,341.0,1,11.0,2.863792289351049,0.0,5,6,22.0,0,-1.1662867510164845,42.300000000000004,47.300000000000004
00-0007661,Priest Holmes,2000,27,RB,Texas,,,69.0,213.0,16,137,588.0,2,38.0,-0.1933080397429876,1.0,32,46,221.0,0,0.8933081393258187,90.9,122.9
00-0007661,Priest Holmes,2001,28,RB,Texas,,,69.0,213.0,16,327,1555.0,8,80.0,17.912576985016162,2.0,62,75,614.0,2,11.39771893072496,272.9,334.9
00-0007661,Priest Holmes,2002,29,RB,Texas,,,69.0,213.0,14,313,1615.0,21,100.0,46.975129482994454,1.0,70,81,672.0,3,24.227833194976903,370.7,440.7
00-0007661,Priest Holmes,2003,30,RB,Texas,,,69.0,213.0,16,320,1420.0,27,88.0,39.574218320852204,1.0,74,74,690.0,0,33.65920825841019,371.0,445.0
00-0007661,Priest Holmes,2004,31,RB,Texas,,,69.0,213.0,8,196,892.0,14,56.0,23.503310517365097,4.0,19,19,187.0,1,11.166341656295117,193.9,212.9
00-0007661,Priest Holmes,2005,32,RB,Texas,,,69.0,213.0,7,119,451.0,6,29.0,2.896715947907819,1.0,21,21,197.0,1,8.010928571045927,106.80000000000001,127.80000000000001
00-0007969,Richard Huntley,2001,29,RB,Winston Salem State University,1996.0,4.0,71.0,225.0,13,165,665.0,2,29.0,-26.16515917672115,2.0,21,32,101.0,1,-7.139206457947825,90.6,111.6
00-0008241,Edgerrin James,2000,22,RB,Miami,1999.0,1.0,72.0,219.0,16,383,1690.0,13,99.0,-7.028812474230145,5.0,61,85,581.0,5,18.62857279759625,327.1,388.1
00-0008241,Edgerrin James,2001,23,RB,Miami,1999.0,1.0,72.0,219.0,6,151,662.0,3,40.0,0.4849434555583443,2.0,24,29,193.0,0,1.2334623257629573,101.5,125.5
00-0008241,Edgerrin James,2002,24,RB,Miami,1999.0,1.0,72.0,219.0,14,277,989.0,2,56.0,-32.77072525754299,2.0,61,80,354.0,1,-15.395605907695254,152.3,213.3
00-0008241,Edgerrin James,2003,25,RB,Miami,1999.0,1.0,72.0,219.0,13,309,1257.0,11,83.0,-8.570083100057673,5.0,51,51,292.0,0,6.06185466307444,214.9,265.9
00-0008241,Edgerrin James,2004,26,RB,Miami,1999.0,1.0,72.0,219.0,16,334,1548.0,9,73.0,9.370602937904316,5.0,51,51,483.0,0,24.127683013594293,255.10000000000002,306.1
00-0008241,Edgerrin James,2005,27,RB,Miami,1999.0,1.0,72.0,219.0,15,360,1506.0,13,94.0,14.228470363903721,2.0,44,44,337.0,1,19.610178056665088,266.3,310.3
00-0008241,Edgerrin James,2006,28,RB,Miami,1999.0,1.0,72.0,219.0,16,337,1159.0,6,59.0,-43.833775591144864,3.0,38,38,217.0,0,5.523634723271243,167.6,205.6
00-0008241,Edgerrin James,2007,29,RB,Miami,1999.0,1.0,72.0,219.0,16,324,1232.0,7,53.0,-15.216196455025012,4.0,25,25,196.0,0,8.866043238667771,184.8,209.8
00-0008241,Edgerrin James,2008,30,RB,Miami,1999.0,1.0,72.0,219.0,13,133,514.0,3,24.0,-14.154642784278508,1.0,12,12,85.0,0,-0.13881025125738233,75.9,87.9
00-0008568,Leon Johnson,2002,28,RB,North Carolina,1997.0,4.0,72.0,232.0,15,103,329.0,1,24.0,-16.07793872493872,1.0,16,26,125.0,0,-3.3586403788313253,50.480000000000004,66.48
00-0009038,Napoleon Kaufman,2000,27,RB,Washington,1995.0,1.0,69.0,185.0,14,92,495.0,0,21.0,0.6357643787341658,1.0,13,24,127.0,1,3.7965402105010346,66.2,79.2
00-0009829,Dorsey Levens,2000,30,RB,Georgia Tech; Notre Dame,1994.0,5.0,73.0,230.0,5,76,217.0,3,13.0,-10.172673592450332,0.0,16,21,146.0,0,5.893756542878691,54.300000000000004,70.3
00-0009829,Dorsey Levens,2002,32,RB,Georgia Tech; Notre Dame,1994.0,5.0,73.0,230.0,16,75,411.0,1,13.0,0.06780596494966229,1.0,19,28,124.0,1,1.271774720031321,63.5,82.5
00-0009829,Dorsey Levens,2003,33,RB,Georgia Tech; Notre Dame,1994.0,5.0,73.0,230.0,11,68,197.0,3,14.0,-8.097670192597434,0.0,5,5,39.0,0,3.0584140165010467,41.599999999999994,46.599999999999994
00-0009829,Dorsey Levens,2004,34,RB,Georgia Tech; Notre Dame,1994.0,5.0,73.0,230.0,13,94,410.0,4,24.0,6.271106909955079,0.0,9,9,92.0,0,6.8534150868072174,74.2,83.2
00-0010240,Stacey Mack,2000,25,RB,Temple; Southwest Mississippi JC,,,73.0,241.0,3,54,145.0,1,10.0,-14.49523005678202,2.0,0,0,0.0,0,0.0,18.5,18.5
00-0010240,Stacey Mack,2001,26,RB,Temple; Southwest Mississippi JC,,,73.0,241.0,16,213,877.0,9,48.0,-93.86265756603683,2.0,23,34,165.0,1,-16.46259858760202,162.20000000000002,185.2
00-0010240,Stacey Mack,2002,27,RB,Temple; Southwest Mississippi JC,,,73.0,241.0,15,98,436.0,9,38.0,-67.99115088690333,0.0,11,13,79.0,0,2.081328133202894,105.5,116.5
00-0010240,Stacey Mack,2003,28,RB,Temple; Southwest Mississippi JC,,,73.0,241.0,8,93,253.0,4,15.0,-18.968273054525234,1.0,9,9,55.0,0,-2.978064940078184,48.800000000000004,57.800000000000004
00-0010442,Curtis Martin,2000,27,RB,Pittsburgh,1995.0,3.0,71.0,210.0,16,309,1156.0,9,59.0,-32.81183933886193,2.0,69,96,512.0,2,-11.715772365925027,233.52,302.52000000000004
00-0010442,Curtis Martin,2001,28,RB,Pittsburgh,1995.0,3.0,71.0,210.0,16,333,1513.0,10,78.0,-14.035527021179213,2.0,53,63,320.0,0,-5.039379756863792,244.02,297.02000000000004
00-0010442,Curtis Martin,2002,29,RB,Pittsburgh,1995.0,3.0,71.0,210.0,16,261,1094.0,7,54.0,-6.247565550471534,0.0,49,56,362.0,0,7.626357405432607,189.60000000000002,238.60000000000002
00-0010442,Curtis Martin,2003,30,RB,Pittsburgh,1995.0,3.0,71.0,210.0,16,323,1308.0,2,53.0,-28.981734480068514,2.0,42,42,262.0,0,-1.4611673334729858,165.0,207.0
00-0010442,Curtis Martin,2004,31,RB,Pittsburgh,1995.0,3.0,71.0,210.0,16,371,1697.0,12,90.0,18.850668359501434,2.0,41,41,245.0,2,4.804731543123003,278.2,319.2
00-0010442,Curtis Martin,2005,32,RB,Pittsburgh,1995.0,3.0,71.0,210.0,12,220,735.0,5,35.0,-26.91577114677327,2.0,24,24,118.0,0,1.440696609957758,113.3,137.3
00-0013013,Michael Pittman,2000,25,RB,Fresno State,1998.0,4.0,72.0,225.0,16,180,699.0,4,35.0,-23.52137915364978,3.0,72,90,576.0,2,-3.174445566971449,157.5,229.5
00-0013013,Michael Pittman,2001,26,RB,Fresno State,1998.0,4.0,72.0,225.0,15,241,846.0,5,42.0,-42.52181061121852,5.0,42,66,264.0,0,-15.285031278585446,137.0,179.0
00-0013013,Michael Pittman,2002,27,RB,Fresno State,1998.0,4.0,72.0,225.0,16,204,718.0,1,36.0,-31.764581140014343,3.0,59,86,477.0,0,-1.7732074602666779,121.5,180.5
00-0013013,Michael Pittman,2003,28,RB,Fresno State,1998.0,4.0,72.0,225.0,16,187,751.0,0,37.0,-20.43971592758644,2.0,75,75,591.0,2,22.853606134287162,144.20000000000002,219.20000000000002
00-0013013,Michael Pittman,2004,29,RB,Fresno State,1998.0,4.0,72.0,225.0,13,219,926.0,7,41.0,-39.08435274938892,5.0,41,41,391.0,3,27.107878832699498,179.70000000000002,220.70000000000002
